Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.064327680	0.281755240	968.8	4777.1			0.217		3808.4						
1	Spectrogram 1	1	0.064327680	0.281755240	968.8	4777.1	3000.0	3750.0	0.217	750.0	3808.4	3000.0	1.975	1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3562.5;3562.5;3750.0;3000.0;3937.5;3937.5;3937.5;3937.5;3375.0;3937.5;3937.5;3937.5;4125.0;3937.5;3937.5;4125.0;4125.0;4125.0;3937.5;4125.0;3937.5;3937.5;3937.5;3750.0;3750.0;3750.0;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3375.0;3562.5;3562.5;3562.5;3562.5;3562.5;3375.0;3562.5;3562.5;3562.5	8.0	70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;0.0;70.3;0.0;0.0;70.3;0.0;0.0;70.3;0.0;70.3;-281.2;351.6;0.0;0.0;0.0;-210.9;210.9;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;0.0;-70.3;70.3;-70.3;0.0;0.0;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;0.0	12
2	Waveform 1	1	0.472506093	0.693793313	1102.4	4676.9			0.221		3574.5						
2	Spectrogram 1	1	0.472506093	0.693793313	1102.4	4676.9	2812.5	3562.5	0.221	750.0	3574.5	2812.5	2.088	1875.0;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3187.5;3000.0;3187.5;3375.0;3375.0;3187.5;3375.0;3562.5;3187.5;3375.0;3562.5;3000.0;2625.0;4125.0;4125.0;3937.5;4125.0;4125.0;4125.0;3187.5;4125.0;4125.0;4125.0;4125.0;3187.5;3187.5;4125.0;3937.5;3937.5;3937.5;3750.0;3750.0;3750.0;3750.0;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5	7.8	0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;70.3;-70.3;70.3;70.3;0.0;-70.3;70.3;70.3;-140.6;70.3;70.3;-210.9;-140.6;562.5;0.0;-70.3;70.3;0.0;0.0;-351.6;351.6;0.0;0.0;0.0;-351.6;0.0;351.6;-70.3;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	15
3	Waveform 1	1	0.865566511	1.088140285	968.8	4777.1			0.223		3808.4						
3	Spectrogram 1	1	0.865566511	1.088140285	968.8	4777.1	2812.5	3562.5	0.223	750.0	3808.4	2812.5	2.086	3375.0;1875.0;2062.5;2062.5;2062.5;2250.0;2062.5;2062.5;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;2812.5;3187.5;3375.0;3375.0;3375.0;3562.5;3562.5;3562.5;3562.5;3937.5;3750.0;3750.0;3750.0;3937.5;3750.0;3937.5;3187.5;3937.5;3937.5;4125.0;3937.5;4125.0;3750.0;3187.5;3375.0;3375.0;3937.5;3937.5;3937.5;3750.0;3750.0;3750.0;3750.0;3562.5;3562.5;3562.5;3562.5;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3375.0	0.0	-562.5;70.3;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;-70.3;140.6;70.3;0.0;0.0;70.3;0.0;0.0;0.0;140.6;-70.3;0.0;0.0;70.3;-70.3;70.3;-281.2;281.2;0.0;70.3;-70.3;70.3;-140.6;-210.9;70.3;0.0;210.9;0.0;0.0;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3	18
4	Waveform 1	1	1.252380802	1.474954576	968.8	4743.7			0.223		3774.9						
4	Spectrogram 1	1	1.252380802	1.474954576	968.8	4743.7	2812.5	3750.0	0.223	937.5	3774.9	2812.5	2.019	3562.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2812.5;2437.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3187.5;3000.0;3187.5;3375.0;3375.0;3375.0;3562.5;3562.5;3562.5;3750.0;3562.5;3000.0;3937.5;3937.5;3937.5;3937.5;3937.5;3937.5;4125.0;3187.5;4125.0;3750.0;3937.5;3562.5;3000.0;4125.0;4125.0;3937.5;3937.5;3937.5;3937.5;3750.0;3750.0;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5	0.0	-562.5;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;-140.6;140.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;70.3;-70.3;70.3;70.3;0.0;0.0;70.3;0.0;0.0;70.3;-70.3;-210.9;351.6;0.0;0.0;0.0;0.0;0.0;70.3;-351.6;351.6;-140.6;70.3;-140.6;-210.9;421.9;0.0;-70.3;0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	14
5	Waveform 1	1	1.662008070	1.870429755	1002.2	4810.6			0.208		3808.4						
5	Spectrogram 1	1	1.662008070	1.870429755	1002.2	4810.6	3000.0	3750.0	0.208	750.0	3808.4	3000.0	2.003	2062.5;2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2437.5;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3375.0;3187.5;3375.0;3562.5;3562.5;3562.5;3562.5;3375.0;3000.0;3000.0;3562.5;3937.5;3375.0;3937.5;3937.5;3937.5;3937.5;3937.5;3187.5;4125.0;4125.0;3937.5;4125.0;3937.5;3937.5;3937.5;3937.5;3937.5;3750.0;3750.0;3750.0;3750.0;3562.5;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3750.0;3750.0;3750.0	8.2	0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;70.3;0.0;0.0;70.3;-70.3;70.3;70.3;0.0;0.0;0.0;-70.3;-140.6;0.0;210.9;140.6;-210.9;210.9;0.0;0.0;0.0;0.0;-281.2;351.6;0.0;-70.3;70.3;-70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;-70.3;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0	16
