Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.063762142	0.284977738	1102.4	5011.0			0.221		3908.6						
1	Spectrogram 1	1	0.063762142	0.284977738	1102.4	5011.0	3000.0	3750.0	0.221	750.0	3908.6	3187.5	2.381	2250.0;2062.5;2625.0;1875.0;1875.0;1875.0;1875.0;1875.0;2437.5;2062.5;2250.0;2437.5;2437.5;2437.5;2625.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2812.5;2625.0;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3000.0;3187.5;3187.5;3187.5;3375.0;3562.5;3375.0;3562.5;3375.0;3000.0;3750.0;3000.0;3000.0;3187.5;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;3187.5;3187.5;3187.5;3562.5;3000.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;3937.5;3750.0;4125.0;3937.5;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3937.5	7.8	-70.3;210.9;-281.2;0.0;0.0;0.0;0.0;210.9;-140.6;70.3;70.3;0.0;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;70.3;70.3;-70.3;70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;0.0;70.3;70.3;-70.3;70.3;-70.3;-140.6;281.2;-281.2;0.0;70.3;351.6;0.0;0.0;0.0;0.0;0.0;-351.6;0.0;0.0;140.6;-210.9;421.9;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;-70.3;140.6;-70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3	25
2	Waveform 1	1	0.480167969	0.693575955	968.8	4777.1			0.213		3808.4						
2	Spectrogram 1	1	0.480167969	0.693575955	968.8	4777.1	2812.5	3562.5	0.213	750.0	3808.4	3000.0	2.014	2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2625.0;2812.5;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3000.0;3187.5;3187.5;3375.0;3375.0;3562.5;3562.5;3750.0;3187.5;3750.0;3937.5;3937.5;3750.0;3937.5;3937.5;3937.5;3937.5;3937.5;2812.5;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;3937.5;3937.5;3750.0;4125.0;3750.0;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;4125.0;3562.5;3562.5;3562.5	7.2	0.0;0.0;70.3;0.0;0.0;0.0;70.3;0.0;0.0;70.3;70.3;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;70.3;0.0;70.3;0.0;70.3;0.0;70.3;-210.9;210.9;70.3;0.0;-70.3;70.3;0.0;0.0;0.0;0.0;-421.9;492.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-70.3;0.0;-70.3;140.6;-140.6;0.0;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.9;-210.9;0.0;0.0	15
3	Waveform 1	1	0.867945895	1.081353881	968.8	4977.6			0.213		4008.8						
3	Spectrogram 1	1	0.867945895	1.081353881	968.8	4977.6	2812.5	3750.0	0.213	937.5	4008.8	3750.0	2.201	3562.5;2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2625.0;2812.5;2625.0;2625.0;2625.0;2812.5;2625.0;2437.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;3000.0;3187.5;3000.0;3187.5;3187.5;3375.0;3562.5;3562.5;3750.0;3562.5;3375.0;3562.5;2812.5;3750.0;3750.0;3187.5;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;4125.0;3000.0;3750.0;3750.0;4125.0;4125.0;4125.0;4125.0;4125.0;3937.5;3937.5;3937.5;3750.0;3937.5;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0;3750.0	0.9	-562.5;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;70.3;-70.3;0.0;0.0;70.3;-70.3;-70.3;140.6;0.0;0.0;0.0;0.0;70.3;0.0;70.3;-70.3;70.3;0.0;70.3;70.3;0.0;70.3;-70.3;-70.3;70.3;-281.2;351.6;0.0;-210.9;351.6;0.0;0.0;0.0;0.0;0.0;0.0;-421.9;281.2;0.0;140.6;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;-70.3;70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	18
4	Waveform 1	1	1.258248432	1.471656418	1102.4	4509.9			0.213		3407.5						
4	Spectrogram 1	1	1.258248432	1.471656418	1102.4	4509.9	2812.5	3562.5	0.213	750.0	3407.5	3000.0	2.076	2062.5;2062.5;2062.5;2062.5;2250.0;2250.0;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;3000.0;2812.5;2812.5;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3562.5;3562.5;3562.5;3375.0;3750.0;3750.0;3937.5;3750.0;3187.5;3562.5;3937.5;3937.5;3937.5;3750.0;3937.5;3187.5;3937.5;4125.0;4125.0;3937.5;4125.0;3937.5;3937.5;3937.5;3937.5;3750.0;3750.0;3562.5;3562.5;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3375.0;3562.5;3562.5;3750.0;3562.5;3562.5;3562.5	7.1	0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;70.3;0.0;70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;0.0;70.3;0.0;70.3;0.0;0.0;0.0;70.3;0.0;70.3;0.0;0.0;-70.3;140.6;0.0;70.3;-70.3;-210.9;140.6;140.6;0.0;0.0;-70.3;70.3;-281.2;281.2;70.3;0.0;-70.3;70.3;-70.3;0.0;0.0;0.0;-70.3;0.0;-70.3;0.0;70.3;-70.3;0.0;0.0;0.0;0.0;-70.3;70.3;0.0;70.3;-70.3;0.0;0.0	17
5	Waveform 1	1	1.679309277	1.887512190	1035.6	4777.1			0.208		3741.5						
5	Spectrogram 1	1	1.679309277	1.887512190	1035.6	4777.1	3000.0	3562.5	0.208	562.5	3741.5	3562.5	2.000	1875.0;2062.5;2250.0;2250.0;2250.0;2250.0;2250.0;2250.0;2250.0;2250.0;2437.5;2437.5;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2625.0;2812.5;2625.0;2437.5;2812.5;2812.5;2812.5;3000.0;3000.0;3000.0;3000.0;3187.5;3187.5;3187.5;3187.5;3187.5;3562.5;3375.0;3562.5;3562.5;3750.0;3187.5;3750.0;3937.5;3937.5;3750.0;3750.0;3375.0;3187.5;3937.5;4125.0;3937.5;3937.5;4125.0;4125.0;4125.0;4125.0;4125.0;3937.5;3937.5;3937.5;3937.5;3937.5;4125.0;3937.5;3750.0;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5;3562.5	8.2	70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;0.0;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.3;-70.3;-70.3;140.6;0.0;0.0;70.3;0.0;0.0;0.0;70.3;0.0;0.0;0.0;0.0;140.6;-70.3;70.3;0.0;70.3;-210.9;210.9;70.3;0.0;-70.3;0.0;-140.6;-70.3;281.2;70.3;-70.3;0.0;70.3;0.0;0.0;0.0;0.0;-70.3;0.0;0.0;0.0;0.0;70.3;-70.3;-70.3;-70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	13
