Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Num Inf Pts	PFC Slope (Hz/ms)
1	Waveform 1	1	0.310086420	0.431765902	2227.8	7391.7			0.122		5163.8						
1	Spectrogram 1	1	0.310086420	0.431765902	2227.8	7391.7	3014.6	3617.6	0.122	602.9	5163.8	3617.6	1.733	2411.7;2411.7;2497.9;2584.0;2670.1;2756.2;2842.4;2928.5;3014.6;3100.8;3273.0;3445.3;3531.4;3531.4;3617.6;3617.6;3617.6;3617.6;3617.6;3617.6	10.9	0	0.0;14.8;14.8;14.8;14.8;14.8;14.8;14.8;14.8;29.7;29.7;14.8;0.0;14.8;0.0;0.0;0.0;0.0;0.0
2	Waveform 1	1	0.788954057	0.911941920	2127.6	7291.4			0.123		5163.8						
2	Spectrogram 1	1	0.788954057	0.911941920	2127.6	7291.4	2928.5	3531.4	0.123	602.9	5163.8	3617.6	1.862	2411.7;2325.6;2411.7;2497.9;2584.0;2670.1;2756.2;2842.4;2928.5;3014.6;3100.8;3186.9;3359.2;3445.3;3531.4;3617.6;3617.6;3617.6;3445.3;3531.4;3100.8	5.9	4	-14.8;14.8;14.8;14.8;14.8;14.8;14.8;14.8;14.8;14.8;14.8;29.7;14.8;14.8;14.8;0.0;0.0;-29.7;14.8;-74.2
3	Waveform 1	1	1.267821694	1.388192794	2177.7	7316.5			0.120		5138.7						
3	Spectrogram 1	1	1.267821694	1.388192794	2177.7	7316.5	2928.5	3531.4	0.120	602.9	5138.7	3531.4	1.740	2411.7;2325.6;2411.7;2497.9;2584.0;2670.1;2670.1;2842.4;2842.4;2928.5;3014.6;3186.9;3273.0;3445.3;3531.4;3531.4;3617.6;3531.4;3531.4;3531.4;3531.4	9.6	2	-14.8;14.8;14.8;14.8;14.8;0.0;29.7;0.0;14.8;14.8;29.7;14.8;29.7;14.8;0.0;14.8;-14.8;0.0;0.0;0.0
4	Waveform 1	1	1.752791497	1.870545834	2177.7	7191.1			0.118		5013.4						
4	Spectrogram 1	1	1.752791497	1.870545834	2177.7	7191.1	2842.4	3445.3	0.118	602.9	5013.4	3445.3	1.742	2411.7;2411.7;2411.7;2497.9;2584.0;2670.1;2756.2;2842.4;2842.4;2928.5;3014.6;3100.8;3273.0;3359.2;3445.3;3531.4;3531.4;3531.4;3359.2;3273.0;3359.2	8.2	2	0.0;0.0;14.8;14.8;14.8;14.8;14.8;0.0;14.8;14.8;14.8;29.7;14.8;14.8;14.8;0.0;0.0;-29.7;-14.8;14.8
