Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Avg Entropy (bits)	Delta Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Peak Freq (Hz)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.146920400	0.345060755	1307.8	5139.8				3832.1	0.198						
1	Spectrogram 1	1	0.146920400	0.345060755	1307.8	5139.8	3093.8	3281.2	1.677	3832.1	0.198	187.5	3187.5	2812.5;2718.8;2718.8;2812.5;2812.5;2812.5;2812.5;2906.2;2906.2;2812.5;2906.2;2906.2;2906.2;3000.0;3000.0;3093.8;3093.8;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3281.2;3281.2;3281.2;3281.2;3375.0;3375.0;3468.8;3375.0;3281.2;3375.0;3468.8	3.5	-17.6;0.0;17.6;0.0;0.0;0.0;17.6;0.0;-17.6;17.6;0.0;0.0;17.6;0.0;17.6;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;17.6;0.0;17.6;-17.6;-17.6;17.6;17.6	5
2	Waveform 1	1	0.673946788	0.880174505	1338.2	4835.7				3497.5	0.206						
2	Spectrogram 1	1	0.673946788	0.880174505	1338.2	4835.7	3000.0	3187.5	1.569	3497.5	0.206	187.5	3187.5	2906.2;2812.5;2906.2;2906.2;2906.2;2906.2;3000.0;2906.2;2906.2;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3281.2;3281.2;3281.2;3281.2;3281.2;3281.2;3468.8;3375.0;3375.0;3281.2;3281.2;3281.2;3281.2;3281.2	1.9	-17.6;17.6;0.0;0.0;0.0;17.6;-17.6;0.0;17.6;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;35.2;-17.6;0.0;-17.6;0.0;0.0;0.0;0.0	4
3	Waveform 1	1	1.186146346	1.393721957	1338.2	4774.9				3436.7	0.208						
3	Spectrogram 1	1	1.186146346	1.393721957	1338.2	4774.9	3000.0	3187.5	1.624	3436.7	0.208	187.5	3187.5	2906.2;2812.5;2906.2;2812.5;2906.2;2906.2;3000.0;2906.2;2906.2;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3281.2;3281.2;3281.2;3281.2;3375.0;3375.0;3281.2;3468.8;3187.5;3281.2;3187.5;3281.2	1.9	-17.6;17.6;-17.6;17.6;0.0;17.6;-17.6;0.0;17.6;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;17.6;0.0;-17.6;35.2;-52.7;17.6;-17.6;17.6	11
4	Waveform 1	1	1.759409739	1.960245882	1277.4	4409.9				3132.6	0.201						
4	Spectrogram 1	1	1.759409739	1.960245882	1277.4	4409.9	2906.2	3187.5	1.625	3132.6	0.201	281.2	3000.0	2812.5;2906.2;2812.5;2812.5;2812.5;2906.2;2906.2;2906.2;2812.5;2906.2;2906.2;2906.2;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3093.8;3187.5;3093.8;3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3281.2;3281.2;3281.2;3281.2;3375.0;3281.2;3281.2	2.4	17.6;-17.6;0.0;0.0;17.6;0.0;0.0;-17.6;17.6;0.0;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;0.0;17.6;-17.6;17.6;0.0;0.0;0.0;0.0;17.6;0.0;0.0;0.0;0.0;17.6;-17.6;0.0	7
