Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.051061817	0.193233936	1737.1	4409.7			0.142		2672.5						
1	Spectrogram 1	1	0.051061817	0.193233936	1737.1	4409.7	2812.5	3375.0	0.142	562.5	2672.5	3375.0	2.400	2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;4125.0;3562.5;3000.0;3000.0;3000.0;3000.0;2062.5;3187.5;3187.5;3187.5;3187.5;3187.5;3187.5;3562.5;3375.0;3375.0;3375.0;2812.5;2625.0;2625.0;2625.0;2625.0;2437.5;3000.0;3187.5;3187.5;2625.0;2437.5;2250.0;3187.5;3000.0;2437.5;2625.0;3187.5;2812.5;3187.5;3187.5	8.3	0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;773.4;-210.9;-210.9;0.0;0.0;0.0;-351.6;421.9;0.0;0.0;0.0;0.0;0.0;140.6;-70.3;0.0;0.0;-210.9;-70.3;0.0;0.0;0.0;-70.3;210.9;70.3;0.0;-210.9;-70.3;-70.3;351.6;-70.3;-210.9;70.3;210.9;-140.6;140.6;0.0	10
2	Waveform 1	1	0.448543022	0.610739382	1636.9	4276.0			0.162		2639.1						
2	Spectrogram 1	1	0.448543022	0.610739382	1636.9	4276.0	3000.0	3187.5	0.162	187.5	2639.1	3375.0	2.259	1875.0;1875.0;1875.0;2062.5;2625.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3562.5;3375.0;3375.0;3375.0;3000.0;3375.0;3000.0;2812.5;3000.0;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;2625.0;3000.0;3000.0;3187.5;3187.5;2625.0;2625.0;2812.5;3000.0;3000.0;3375.0	9.5	0.0;0.0;70.3;210.9;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;-351.6;0.0;351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.9;-70.3;0.0;0.0;-140.6;140.6;-140.6;-70.3;70.3;-70.3;70.3;0.0;0.0;0.0;0.0;0.0;0.0;-140.6;140.6;0.0;70.3;0.0;-210.9;0.0;70.3;70.3;0.0;140.6	14
3	Waveform 1	1	0.843652325	0.995836565	1570.1	4342.9			0.152		2772.7						
3	Spectrogram 1	1	0.843652325	0.995836565	1570.1	4342.9	2812.5	3375.0	0.152	562.5	2772.7	3375.0	2.311	1875.0;1875.0;1875.0;1875.0;2062.5;2812.5;2062.5;2062.5;2062.5;3000.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3187.5;3000.0;3000.0;3187.5;3375.0;3375.0;3375.0;3187.5;3187.5;3000.0;2812.5;3000.0;3000.0;2625.0;2625.0;2625.0;3000.0;3187.5;3187.5;3187.5;2625.0;3000.0;2250.0;3000.0;2437.5;2625.0;2625.0;2812.5;2625.0	5.1	0.0;0.0;0.0;70.3;281.2;-281.2;0.0;0.0;351.6;-351.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;70.3;-70.3;0.0;70.3;70.3;0.0;0.0;-70.3;0.0;-70.3;-70.3;70.3;0.0;-140.6;0.0;0.0;140.6;70.3;0.0;0.0;-210.9;140.6;-281.2;281.2;-210.9;70.3;0.0;70.3;-70.3	17
4	Waveform 1	1	1.241082896	1.396817306	1603.5	4443.1			0.156		2839.6						
4	Spectrogram 1	1	1.241082896	1.396817306	1603.5	4443.1	2625.0	3187.5	0.156	562.5	2839.6	3375.0	2.308	1875.0;1875.0;1875.0;2062.5;2062.5;2062.5;2625.0;1875.0;2812.5;1875.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;3000.0;3000.0;3000.0;2812.5;2812.5;3562.5;3000.0;3375.0;3187.5;3000.0;3375.0;2812.5;3000.0;3000.0;2812.5;2625.0;2625.0;3000.0;2812.5;3000.0;2437.5;2625.0;3000.0;3000.0;2250.0;3187.5;2625.0;2812.5;2625.0;2812.5	6.2	0.0;0.0;70.3;0.0;0.0;210.9;-281.2;351.6;-351.6;70.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;0.0;0.0;0.0;-70.3;0.0;281.2;-210.9;140.6;-70.3;-70.3;140.6;-210.9;70.3;0.0;-70.3;-70.3;0.0;140.6;-70.3;70.3;-210.9;70.3;140.6;0.0;-281.2;351.6;-210.9;70.3;-70.3;70.3	24
5	Waveform 1	1	1.640898239	1.798088539	1636.9	4309.5			0.157		2672.5						
5	Spectrogram 1	1	1.640898239	1.798088539	1636.9	4309.5	2812.5	3375.0	0.157	562.5	2672.5	3375.0	2.359	1875.0;1875.0;1875.0;1875.0;1875.0;1875.0;2062.5;2062.5;2437.5;2625.0;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;2062.5;3000.0;2812.5;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5;3000.0;3750.0;3562.5;3375.0;3375.0;3187.5;3000.0;3187.5;3000.0;2812.5;3000.0;3000.0;2625.0;2625.0;3000.0;2812.5;3187.5;3000.0;3187.5;2625.0;2250.0;3000.0;3000.0;3000.0;3000.0;2625.0;2812.5;2625.0	4.8	0.0;0.0;0.0;0.0;0.0;70.3;0.0;140.6;70.3;-210.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.6;-70.3;70.3;0.0;0.0;0.0;0.0;70.3;-70.3;281.2;-70.3;-70.3;0.0;-70.3;-70.3;70.3;-70.3;-70.3;70.3;0.0;-140.6;0.0;140.6;-70.3;140.6;-70.3;70.3;-210.9;-140.6;281.2;0.0;0.0;0.0;-140.6;70.3;-70.3	21
