Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Avg Entropy (bits)	Delta Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Peak Freq (Hz)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.267121010	0.455450931	1924.5	4315.5				2391.0	0.188						
1	Spectrogram 1	1	0.267121010	0.455450931	1924.5	4315.5	3000.0	3468.8	2.376	2391.0	0.188	468.8	3468.8	2906.2;2906.2;2718.8;2906.2;2812.5;2812.5;2812.5;2718.8;2718.8;2718.8;2718.8;2625.0;2625.0;2718.8;2718.8;3000.0;2531.2;2531.2;2906.2;3187.5;3281.2;3468.8;3468.8;3468.8;3468.8;3375.0;3187.5;3093.8;3375.0;3468.8;3468.8;3375.0;3375.0;3468.8	3.2	0.0;-35.2;35.2;-17.6;0.0;0.0;-17.6;0.0;0.0;0.0;-17.6;0.0;17.6;0.0;52.7;-87.9;0.0;70.3;52.7;17.6;35.2;0.0;0.0;0.0;-17.6;-35.2;-17.6;52.7;17.6;0.0;-17.6;0.0;17.6	9
2	Waveform 1	1	0.643780852	0.830189039	1487.1	4461.3				2974.2	0.186						
2	Spectrogram 1	1	0.643780852	0.830189039	1487.1	4461.3	2812.5	3375.0	2.282	2974.2	0.186	562.5	3468.8	3093.8;3093.8;2625.0;2906.2;2718.8;2906.2;2812.5;2906.2;2906.2;2906.2;2812.5;2906.2;2906.2;2812.5;2718.8;2625.0;2906.2;2250.0;2343.8;2531.2;2906.2;3187.5;3375.0;3468.8;3468.8;3468.8;3468.8;3468.8;3468.8;3093.8;2812.5;3468.8;3375.0;3468.8;3375.0	1.6	0.0;-87.9;52.7;-35.2;35.2;-17.6;17.6;0.0;0.0;-17.6;17.6;0.0;-17.6;-17.6;-17.6;52.7;-123.0;17.6;35.2;70.3;52.7;35.2;17.6;0.0;0.0;0.0;0.0;0.0;-70.3;-52.7;123.0;-17.6;17.6;-17.6	16
3	Waveform 1	1	2.121594212	2.308002399	1399.6	4344.7				2945.1	0.186						
3	Spectrogram 1	1	2.121594212	2.308002399	1399.6	4344.7	2812.5	3281.2	2.274	2945.1	0.186	468.8	3468.8	3000.0;3000.0;2625.0;2906.2;2812.5;2906.2;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2625.0;2531.2;2343.8;2343.8;2531.2;2812.5;3093.8;3281.2;3375.0;3468.8;3468.8;3468.8;3468.8;3281.2;3187.5;2906.2;3093.8;3468.8;3562.5;3468.8	2.6	0.0;-70.3;52.7;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-35.2;-17.6;-35.2;0.0;35.2;52.7;52.7;35.2;17.6;17.6;0.0;0.0;0.0;-35.2;-17.6;-52.7;35.2;70.3;17.6;-17.6	8
4	Waveform 1	1	2.488645384	2.686583975	1166.4	4315.5				3149.2	0.198						
4	Spectrogram 1	1	2.488645384	2.686583975	1166.4	4315.5	2812.5	3281.2	2.335	3149.2	0.198	468.8	3093.8	3093.8;3093.8;2906.2;2906.2;2906.2;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2812.5;2718.8;2718.8;2625.0;2343.8;2250.0;2343.8;2625.0;2906.2;3093.8;3281.2;3375.0;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3375.0;2812.5;3468.8;3375.0;3375.0;3281.2	1.0	0.0;-35.2;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;-17.6;-52.7;-17.6;17.6;52.7;52.7;35.2;35.2;17.6;0.0;0.0;0.0;-17.6;-17.6;-17.6;52.7;-105.5;123.0;-17.6;0.0;-17.6	6
