Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.119268233	0.335023127	992.1	4677.2			0.216		3685.0						
1	Spectrogram 1	1	0.119268233	0.335023127	992.1	4677.2	2718.8	3093.8	0.216	375.0	3685.0	3000.0	2.321	2250.0;2250.0;2343.8;2343.8;2437.5;2437.5;2343.8;2343.8;2156.2;2156.2;2062.5;2343.8;2343.8;2250.0;2437.5;2250.0;2625.0;2625.0;2718.8;3093.8;2718.8;3000.0;3000.0;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3093.8;3000.0;3093.8;3093.8	4.2	0.0;17.6;0.0;17.6;0.0;-17.6;0.0;-35.2;0.0;-17.6;52.7;0.0;-17.6;35.2;-35.2;70.3;0.0;17.6;70.3;-70.3;52.7;0.0;17.6;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;17.6;-17.6;17.6;0.0	14
2	Waveform 1	1	0.457044990	0.660739051	1039.4	4629.9			0.204		3590.6						
2	Spectrogram 1	1	0.457044990	0.660739051	1039.4	4629.9	2437.5	3093.8	0.204	656.2	3590.6	3093.8	2.424	2156.2;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2156.2;2062.5;2343.8;2343.8;2437.5;2343.8;2343.8;2437.5;2531.2;2718.8;2812.5;2812.5;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;2906.2;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0	4.3	35.2;0.0;17.6;0.0;0.0;0.0;-17.6;0.0;-35.2;-17.6;52.7;0.0;17.6;-17.6;0.0;17.6;17.6;35.2;17.6;0.0;35.2;17.6;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;-17.6;17.6;0.0;0.0;0.0;17.6;-17.6	7
3	Waveform 1	1	0.792439003	1.017574544	1063.0	4771.7			0.225		3708.7						
3	Spectrogram 1	1	0.792439003	1.017574544	1063.0	4771.7	3000.0	3093.8	0.225	93.8	3708.7	3093.8	2.445	2250.0;2343.8;2343.8;2437.5;2437.5;2531.2;2531.2;2343.8;2437.5;2343.8;2343.8;2156.2;2156.2;2437.5;2625.0;2437.5;2531.2;2625.0;2625.0;2812.5;3187.5;2906.2;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3187.5;3093.8;3000.0;3000.0;3093.8	3.9	17.6;0.0;17.6;0.0;17.6;0.0;-35.2;17.6;-17.6;0.0;-35.2;0.0;52.7;35.2;-35.2;17.6;17.6;0.0;35.2;70.3;-52.7;17.6;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;35.2;-17.6;-17.6;0.0;17.6	12
4	Waveform 1	1	1.131508367	1.348603353	1063.0	4818.9			0.217		3755.9						
4	Spectrogram 1	1	1.131508367	1.348603353	1063.0	4818.9	2812.5	3093.8	0.217	281.2	3755.9	3093.8	2.367	2250.0;2437.5;2437.5;2437.5;2531.2;2531.2;2437.5;2437.5;2343.8;2250.0;2156.2;2437.5;2250.0;2343.8;2531.2;2437.5;2625.0;3187.5;3187.5;3093.8;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8	4.2	35.2;0.0;0.0;17.6;0.0;-17.6;0.0;-17.6;-17.6;-17.6;52.7;-35.2;17.6;35.2;-17.6;35.2;105.5;0.0;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	9
5	Waveform 1	1	1.474882583	1.690637476	1086.6	4748.0			0.216		3661.4						
5	Spectrogram 1	1	1.474882583	1.690637476	1086.6	4748.0	2718.8	3093.8	0.216	375.0	3661.4	3093.8	2.553	2343.8;2343.8;2437.5;2437.5;2531.2;2437.5;2343.8;2343.8;2250.0;2156.2;2156.2;2531.2;2250.0;2531.2;2625.0;2625.0;2625.0;3187.5;2812.5;3093.8;3187.5;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3093.8;3187.5;3000.0;3093.8;3093.8;3187.5;3093.8	3.7	0.0;17.6;0.0;17.6;-17.6;-17.6;0.0;-17.6;-17.6;0.0;70.3;-52.7;52.7;17.6;0.0;0.0;105.5;-70.3;52.7;17.6;-35.2;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;17.6;17.6;-35.2;17.6;0.0;17.6;-17.6	13
6	Waveform 1	1	1.816110862	2.043926588	1086.6	4771.7			0.228		3685.0						
6	Spectrogram 1	1	1.816110862	2.043926588	1086.6	4771.7	2625.0	3093.8	0.228	468.8	3685.0	3093.8	2.532	2250.0;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2156.2;2156.2;1968.8;2250.0;2531.2;2343.8;2718.8;2625.0;2812.5;2812.5;3187.5;3187.5;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8	3.9	17.6;0.0;17.6;0.0;0.0;0.0;0.0;-17.6;-35.2;0.0;-35.2;52.7;52.7;-35.2;70.3;-17.6;35.2;0.0;70.3;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;0.0;0.0;0.0	9
7	Waveform 1	1	2.611682420	2.842178331	1086.6	4677.2			0.230		3590.6						
7	Spectrogram 1	1	2.611682420	2.842178331	1086.6	4677.2	2437.5	3093.8	0.230	656.2	3590.6	3000.0	2.271	2250.0;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2156.2;2156.2;2250.0;2250.0;2437.5;2250.0;2437.5;2343.8;2531.2;2531.2;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0	3.3	17.6;0.0;17.6;0.0;0.0;0.0;-17.6;0.0;-35.2;0.0;17.6;0.0;35.2;-35.2;35.2;-17.6;35.2;0.0;87.9;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;0.0	11
8	Waveform 1	1	2.944715028	3.173870847	1063.0	4700.8			0.229		3637.8						
8	Spectrogram 1	1	2.944715028	3.173870847	1063.0	4700.8	2718.8	3093.8	0.229	375.0	3637.8	3093.8	2.255	2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2156.2;2531.2;2437.5;2437.5;2437.5;2250.0;2718.8;2718.8;2812.5;2718.8;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3000.0;3000.0;3093.8;3093.8;3093.8	3.3	17.6;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;-35.2;70.3;-17.6;0.0;0.0;-35.2;87.9;0.0;17.6;-17.6;52.7;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;17.6;0.0;-17.6;0.0;17.6;0.0;0.0	10
9	Waveform 1	1	3.287473117	3.513948750	1015.7	4842.5			0.226		3826.8						
9	Spectrogram 1	1	3.287473117	3.513948750	1015.7	4842.5	2906.2	3093.8	0.226	187.5	3826.8	3093.8	2.236	2250.0;2343.8;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2250.0;2437.5;2437.5;2437.5;2437.5;2531.2;2437.5;2625.0;2625.0;2718.8;2906.2;3187.5;3093.8;3187.5;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;2906.2;3093.8;3000.0;3000.0;3093.8;3093.8	3.9	17.6;0.0;0.0;17.6;0.0;0.0;0.0;-17.6;0.0;-17.6;35.2;0.0;0.0;0.0;17.6;-17.6;35.2;0.0;17.6;35.2;52.7;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-35.2;35.2;-17.6;0.0;17.6;0.0	10
