Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.071877181	0.350111429	1102.4	5278.2			0.278		4175.8						
1	Spectrogram 1	1	0.071877181	0.350111429	1102.4	5278.2	3187.5	3468.8	0.278	281.2	4175.8	3468.8	2.785	2062.5;2250.0;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2156.2;2062.5;1968.8;1781.2;1781.2;2437.5;2156.2;2250.0;2156.2;2156.2;2156.2;2343.8;1218.8;2250.0;1968.8;2343.8;1125.0;2250.0;2250.0;2531.2;2531.2;2625.0;2625.0;2812.5;2906.2;3093.8;3281.2;3375.0;3468.8;3468.8;3375.0;3187.5;3093.8;3093.8;2906.2;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3187.5	4.2	35.2;17.6;17.6;0.0;0.0;0.0;-17.6;0.0;-35.2;-17.6;-17.6;-35.2;0.0;123.0;-52.7;17.6;-17.6;0.0;0.0;35.2;-210.9;193.4;-52.7;70.3;-228.5;210.9;0.0;52.7;0.0;17.6;0.0;35.2;17.6;35.2;35.2;17.6;17.6;0.0;-17.6;-35.2;-17.6;0.0;-35.2;17.6;0.0;17.6;0.0;0.0;0.0;17.6	14
2	Waveform 1	1	0.553634233	0.811000912	1135.8	5211.4			0.257		4075.6						
2	Spectrogram 1	1	0.553634233	0.811000912	1135.8	5211.4	2906.2	3281.2	0.257	375.0	4075.6	3281.2	2.595	2343.8;2343.8;2437.5;2343.8;2437.5;2437.5;2531.2;2531.2;2437.5;2250.0;2156.2;2062.5;1968.8;2437.5;1875.0;1875.0;2437.5;1781.2;2437.5;2343.8;2437.5;2437.5;2531.2;2812.5;2062.5;2343.8;2531.2;2625.0;2718.8;2906.2;3093.8;3187.5;3281.2;3375.0;3375.0;3281.2;3281.2;3187.5;3093.8;3000.0;3000.0;2906.2;2906.2;2906.2;2906.2;2906.2;3000.0;3000.0;3000.0	2.6	0.0;17.6;-17.6;17.6;0.0;17.6;0.0;-17.6;-35.2;-17.6;-17.6;-17.6;87.9;-105.5;0.0;105.5;-123.0;123.0;-17.6;17.6;0.0;17.6;52.7;-140.6;52.7;35.2;17.6;17.6;35.2;35.2;17.6;17.6;17.6;0.0;-17.6;0.0;-17.6;-17.6;-17.6;0.0;-17.6;0.0;0.0;0.0;0.0;17.6;0.0;0.0	14
3	Waveform 1	1	0.983606355	1.232857869	1102.4	5111.2			0.249		4008.8						
3	Spectrogram 1	1	0.983606355	1.232857869	1102.4	5111.2	2906.2	3187.5	0.249	281.2	4008.8	3187.5	2.359	2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2343.8;2437.5;2062.5;2437.5;2437.5;2437.5;1875.0;2437.5;2437.5;2156.2;2062.5;2343.8;2812.5;2906.2;2250.0;2437.5;2531.2;2718.8;2812.5;3000.0;3187.5;3187.5;3281.2;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;2906.2;2906.2;2906.2;2906.2;2906.2;2906.2;3281.2	3.9	0.0;17.6;0.0;0.0;0.0;0.0;-17.6;0.0;0.0;17.6;-70.3;70.3;0.0;0.0;-105.5;105.5;0.0;-52.7;-17.6;52.7;87.9;17.6;-123.0;35.2;17.6;35.2;17.6;35.2;35.2;0.0;17.6;17.6;-17.6;-17.6;-17.6;-17.6;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;70.3	12
4	Waveform 1	1	1.437177921	1.693385291	1135.8	5144.6			0.256		4008.8						
4	Spectrogram 1	1	1.437177921	1.693385291	1135.8	5144.6	3000.0	3281.2	0.256	281.2	4008.8	3375.0	2.399	2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;1875.0;2437.5;2437.5;2156.2;2906.2;3000.0;3000.0;2812.5;2250.0;2437.5;2625.0;2718.8;2906.2;3000.0;3187.5;3281.2;3375.0;3375.0;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;3000.0;3000.0;2906.2;2906.2;2906.2;2906.2;3375.0;3000.0;3093.8	3.1	17.6;0.0;0.0;0.0;0.0;-17.6;0.0;17.6;0.0;0.0;0.0;-17.6;0.0;-87.9;105.5;0.0;-52.7;140.6;17.6;0.0;-35.2;-105.5;35.2;35.2;17.6;35.2;17.6;35.2;17.6;17.6;0.0;0.0;-17.6;-17.6;-17.6;-17.6;0.0;0.0;0.0;-17.6;0.0;0.0;0.0;87.9;-70.3;17.6	12
5	Waveform 1	1	1.894468721	2.146038854	1135.8	5244.8			0.252		4109.0						
5	Spectrogram 1	1	1.894468721	2.146038854	1135.8	5244.8	3000.0	3375.0	0.252	375.0	4109.0	3093.8	2.456	2250.0;2437.5;2531.2;2531.2;2531.2;2531.2;2437.5;2343.8;2250.0;2156.2;2062.5;1968.8;2437.5;5156.2;5156.2;1875.0;1781.2;1781.2;2906.2;2906.2;2906.2;2156.2;2156.2;2437.5;2531.2;2718.8;2812.5;3000.0;3187.5;3187.5;3281.2;3375.0;3375.0;3375.0;3375.0;3187.5;3093.8;3093.8;3093.8;3000.0;2906.2;2906.2;2906.2;3000.0;3187.5;3000.0;3093.8	3.4	35.2;17.6;0.0;0.0;0.0;-17.6;-17.6;-17.6;-17.6;-17.6;-17.6;87.9;509.8;0.0;-615.2;-17.6;0.0;210.9;0.0;0.0;-140.6;0.0;52.7;17.6;35.2;17.6;35.2;35.2;0.0;17.6;17.6;0.0;0.0;0.0;-35.2;-17.6;0.0;0.0;-17.6;-17.6;0.0;0.0;17.6;35.2;-35.2;17.6	10
