Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.748013030	0.940012582	1271.8	7652.5			0.192		6380.7						
1	Spectrogram 1	1	0.748013030	0.940012582	1271.8	7652.5	3000.0	3656.2	0.192	656.2	6380.7	3843.8	2.446	4406.2;4218.8;4218.8;4218.8;4125.0;3937.5;3843.8;3562.5;3468.8;3281.2;3187.5;3093.8;3000.0;2906.2;2812.5;2812.5;2812.5;2812.5;2812.5;2906.2;2906.2;3000.0;3093.8;3093.8;3187.5;3281.2;3187.5;3000.0;3187.5;3093.8;3187.5;3000.0;3187.5;3281.2;3187.5;3187.5	-6.5	-35.2;0.0;0.0;-17.6;-35.2;-17.6;-52.7;-17.6;-35.2;-17.6;-17.6;-17.6;-17.6;-17.6;0.0;0.0;0.0;0.0;17.6;0.0;17.6;17.6;0.0;17.6;17.6;-17.6;-35.2;35.2;-17.6;17.6;-35.2;35.2;17.6;-17.6;0.0	8
2	Waveform 1	1	1.183699653	1.387265443	1305.3	7685.9			0.204		6380.7						
2	Spectrogram 1	1	1.183699653	1.387265443	1305.3	7685.9	3000.0	3562.5	0.204	562.5	6380.7	3375.0	2.353	4218.8;4312.5;4312.5;4218.8;4031.2;3937.5;3843.8;3656.2;3468.8;3375.0;3281.2;3187.5;3093.8;3000.0;2906.2;2906.2;2906.2;2906.2;2906.2;2906.2;3000.0;3093.8;3093.8;3187.5;3281.2;3375.0;3281.2;3375.0;3281.2;3375.0;3187.5;3281.2;3281.2;3375.0;3281.2;3281.2;3281.2;3093.8	-5.7	17.6;0.0;-17.6;-35.2;-17.6;-17.6;-35.2;-35.2;-17.6;-17.6;-17.6;-17.6;-17.6;-17.6;0.0;0.0;0.0;0.0;0.0;17.6;17.6;0.0;17.6;17.6;17.6;-17.6;17.6;-17.6;17.6;-35.2;17.6;0.0;17.6;-17.6;0.0;0.0;-35.2	9
3	Waveform 1	1	1.617149027	1.825341312	1238.4	7886.4			0.208		6647.9						
3	Spectrogram 1	1	1.617149027	1.825341312	1238.4	7886.4	3000.0	3468.8	0.208	468.8	6647.9	3843.8	2.238	4218.8;4312.5;4218.8;4125.0;4031.2;3843.8;3656.2;3468.8;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;2906.2;3000.0;2906.2;3000.0;2906.2;3000.0;3093.8;3093.8;3187.5;3281.2;3281.2;3281.2;3281.2;3281.2;3375.0;3000.0;3000.0;3187.5;3000.0;2906.2;3281.2;3187.5;3281.2;3281.2	-4.8	17.6;-17.6;-17.6;-17.6;-35.2;-35.2;-35.2;-17.6;-17.6;-17.6;-17.6;-17.6;0.0;-17.6;17.6;-17.6;17.6;-17.6;17.6;17.6;0.0;17.6;17.6;0.0;0.0;0.0;0.0;17.6;-70.3;0.0;35.2;-35.2;-17.6;70.3;-17.6;17.6;0.0	12
4	Waveform 1	1	2.054056772	2.248369571	1305.3	8020.0			0.194		6714.7						
4	Spectrogram 1	1	2.054056772	2.248369571	1305.3	8020.0	3000.0	3562.5	0.194	562.5	6714.7	3843.8	2.212	4125.0;4125.0;4218.8;4218.8;4031.2;3937.5;3843.8;3656.2;3562.5;3375.0;3281.2;3187.5;3093.8;3000.0;3000.0;2906.2;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3187.5;3281.2;3281.2;3281.2;3281.2;3281.2;3375.0;2906.2;3187.5;3281.2;3281.2;3281.2;3281.2	-4.5	0.0;17.6;0.0;-35.2;-17.6;-17.6;-35.2;-17.6;-35.2;-17.6;-17.6;-17.6;-17.6;0.0;-17.6;17.6;0.0;0.0;0.0;0.0;17.6;0.0;17.6;17.6;0.0;0.0;0.0;0.0;17.6;-87.9;52.7;17.6;0.0;0.0;0.0	4
5	Waveform 1	1	2.495629073	2.722327339	1305.3	7986.6			0.227		6681.3						
5	Spectrogram 1	1	2.495629073	2.722327339	1305.3	7986.6	3000.0	3562.5	0.227	562.5	6681.3	3562.5	2.338	1593.8;4031.2;4125.0;4218.8;4125.0;4031.2;3843.8;3750.0;3562.5;3375.0;3281.2;3375.0;3093.8;3000.0;3000.0;3000.0;2906.2;2906.2;2906.2;2906.2;3000.0;3000.0;3093.8;3093.8;3187.5;3281.2;3281.2;3281.2;3375.0;3281.2;3187.5;3187.5;3281.2;3281.2;3281.2;3281.2;3187.5;3281.2;3281.2;3281.2;3281.2;3187.5;3093.8	6.7	457.0;17.6;17.6;-17.6;-17.6;-35.2;-17.6;-35.2;-35.2;-17.6;17.6;-52.7;-17.6;0.0;0.0;-17.6;0.0;0.0;0.0;17.6;0.0;17.6;0.0;17.6;17.6;0.0;0.0;17.6;-17.6;-17.6;0.0;17.6;0.0;0.0;0.0;-17.6;17.6;0.0;0.0;0.0;-17.6;-17.6	9
