Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.054585194	0.267240013	1039.4	4842.5			0.213		3803.1						
1	Spectrogram 1	1	0.054585194	0.267240013	1039.4	4842.5	2625.0	2906.2	0.213	281.2	3803.1	2812.5	2.606	2156.2;2156.2;2250.0;2343.8;2343.8;2343.8;2250.0;2250.0;2156.2;1968.8;1875.0;2156.2;2156.2;2250.0;2437.5;2343.8;2531.2;2625.0;2625.0;2718.8;2718.8;3000.0;3000.0;3000.0;2906.2;2906.2;2812.5;2812.5;2812.5;2718.8;2718.8;2812.5;2812.5;2906.2;2906.2;2906.2;2812.5;2812.5;2812.5;2906.2	3.6	0.0;17.6;17.6;0.0;0.0;-17.6;0.0;-17.6;-35.2;-17.6;52.7;0.0;17.6;35.2;-17.6;35.2;17.6;0.0;17.6;0.0;52.7;0.0;0.0;-17.6;0.0;-17.6;0.0;0.0;-17.6;0.0;17.6;0.0;17.6;0.0;0.0;-17.6;0.0;0.0;17.6	8
2	Waveform 1	1	0.392967527	0.597662005	1086.6	4960.6			0.205		3874.0						
2	Spectrogram 1	1	0.392967527	0.597662005	1086.6	4960.6	2343.8	3000.0	0.205	656.2	3874.0	2437.5	2.670	2250.0;2343.8;2343.8;2437.5;2437.5;2343.8;2343.8;2250.0;2156.2;2156.2;1875.0;2343.8;2250.0;2625.0;2156.2;2437.5;2718.8;2718.8;2718.8;3187.5;3093.8;3000.0;3000.0;3093.8;2531.2;3000.0;3000.0;2906.2;2906.2;3000.0;3000.0;2906.2;3000.0;2906.2;2906.2;2906.2;3000.0;2906.2;2812.5	2.8	17.6;0.0;17.6;0.0;-17.6;0.0;-17.6;-17.6;0.0;-52.7;87.9;-17.6;70.3;-87.9;52.7;52.7;0.0;0.0;87.9;-17.6;-17.6;0.0;17.6;-105.5;87.9;0.0;-17.6;0.0;17.6;0.0;-17.6;17.6;-17.6;0.0;0.0;17.6;-17.6;-17.6	17
3	Waveform 1	1	0.728300261	0.939817889	1086.6	4889.8			0.212		3803.1						
3	Spectrogram 1	1	0.728300261	0.939817889	1086.6	4889.8	2531.2	3000.0	0.212	468.8	3803.1	3000.0	2.676	2156.2;2156.2;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2156.2;2343.8;2062.5;2437.5;2343.8;2250.0;2156.2;2718.8;3093.8;3281.2;3000.0;2906.2;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;2906.2;3000.0;3000.0;3000.0;3093.8;3281.2;3375.0;3093.8;2906.2;2812.5	3.2	0.0;35.2;17.6;0.0;0.0;0.0;-17.6;-17.6;-17.6;0.0;35.2;-52.7;70.3;-17.6;-17.6;-17.6;105.5;70.3;35.2;-52.7;-17.6;17.6;17.6;0.0;0.0;0.0;0.0;-17.6;0.0;-17.6;17.6;0.0;0.0;17.6;35.2;17.6;-52.7;-35.2;-17.6	11
4	Waveform 1	1	1.063420869	1.269252539	1063.0	4960.6			0.206		3897.6						
4	Spectrogram 1	1	1.063420869	1.269252539	1063.0	4960.6	2531.2	3093.8	0.206	562.5	3897.6	3000.0	2.180	2250.0;2343.8;2437.5;2437.5;2531.2;2437.5;2437.5;2343.8;2250.0;2156.2;2156.2;2437.5;2437.5;2531.2;2437.5;2531.2;2718.8;3187.5;3187.5;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0	3.9	17.6;17.6;0.0;17.6;-17.6;0.0;-17.6;-17.6;-17.6;0.0;52.7;0.0;17.6;-17.6;17.6;35.2;87.9;0.0;-35.2;0.0;17.6;0.0;0.0;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0	7
5	Waveform 1	1	1.392149658	1.594569753	1039.4	4724.4			0.202		3685.0						
5	Spectrogram 1	1	1.392149658	1.594569753	1039.4	4724.4	2906.2	3093.8	0.202	187.5	3685.0	3000.0	2.222	2250.0;2343.8;2437.5;2437.5;2437.5;2437.5;2437.5;2343.8;2250.0;2156.2;2437.5;2250.0;2343.8;2437.5;2343.8;2531.2;3281.2;3281.2;2906.2;2906.2;3000.0;3000.0;3093.8;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0	4.0	17.6;17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;52.7;-35.2;17.6;17.6;-17.6;35.2;140.6;0.0;-70.3;0.0;17.6;0.0;17.6;0.0;0.0;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;-17.6;0.0	11
6	Waveform 1	1	1.731128187	1.940371431	1086.6	4653.5			0.209		3566.9						
6	Spectrogram 1	1	1.731128187	1.940371431	1086.6	4653.5	3000.0	3093.8	0.209	93.8	3566.9	3000.0	2.163	2156.2;2250.0;2343.8;2437.5;2437.5;2437.5;2343.8;2343.8;2250.0;2156.2;2156.2;2343.8;2343.8;2343.8;2343.8;2343.8;3000.0;3093.8;3187.5;3093.8;3000.0;3000.0;3093.8;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8	4.8	17.6;17.6;17.6;0.0;0.0;-17.6;0.0;-17.6;-17.6;0.0;35.2;0.0;0.0;0.0;0.0;123.0;17.6;17.6;-17.6;-17.6;0.0;17.6;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6	8
7	Waveform 1	1	2.070509067	2.278615120	1063.0	4629.9			0.208		3566.9						
7	Spectrogram 1	1	2.070509067	2.278615120	1063.0	4629.9	3000.0	3093.8	0.208	93.8	3566.9	3000.0	2.230	2062.5;2250.0;2343.8;2437.5;2437.5;2437.5;2437.5;2343.8;2343.8;2250.0;2156.2;2156.2;2437.5;2343.8;2343.8;2437.5;2906.2;3000.0;3000.0;3093.8;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3187.5	5.6	35.2;17.6;17.6;0.0;0.0;0.0;-17.6;0.0;-17.6;-17.6;0.0;52.7;-17.6;0.0;17.6;87.9;17.6;0.0;17.6;-17.6;17.6;-17.6;0.0;0.0;0.0;0.0;17.6;-17.6;0.0;0.0;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;35.2	12
8	Waveform 1	1	2.410701218	2.617527307	1063.0	4748.0			0.207		3685.0						
8	Spectrogram 1	1	2.410701218	2.617527307	1063.0	4748.0	3000.0	3093.8	0.207	93.8	3685.0	3000.0	2.442	3093.8;3093.8;2250.0;2343.8;2437.5;2343.8;2343.8;2343.8;2343.8;2250.0;2156.2;2156.2;2906.2;2906.2;2812.5;2906.2;3000.0;2906.2;2906.2;3093.8;2906.2;3000.0;3000.0;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;3093.8;2906.2;3093.8;3000.0;3093.8;3000.0;3093.8	0.0	0.0;-158.2;17.6;17.6;-17.6;0.0;0.0;0.0;-17.6;-17.6;0.0;140.6;0.0;-17.6;17.6;17.6;-17.6;0.0;35.2;-35.2;17.6;0.0;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-35.2;35.2;-17.6;17.6;-17.6;17.6	15
9	Waveform 1	1	2.748802006	2.964868400	1039.4	4866.1			0.216		3826.8						
9	Spectrogram 1	1	2.748802006	2.964868400	1039.4	4866.1	3000.0	3093.8	0.216	93.8	3826.8	3000.0	2.436	3000.0;3187.5;3187.5;3562.5;2250.0;2343.8;2343.8;2343.8;2343.8;2343.8;2343.8;2343.8;2250.0;2156.2;2812.5;2343.8;2343.8;2343.8;2343.8;3281.2;3000.0;3000.0;2812.5;2906.2;3000.0;3093.8;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3000.0;3093.8;3093.8;3000.0;3000.0;3000.0;3000.0	0.0	35.2;0.0;70.3;-246.1;17.6;0.0;0.0;0.0;0.0;0.0;0.0;-17.6;-17.6;123.0;-87.9;0.0;0.0;0.0;175.8;-52.7;0.0;-35.2;17.6;17.6;17.6;-17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.6;0.0;-17.6;0.0;0.0;0.0	11
