Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.451385959	0.634440053	2405.3	3774.9			0.183		1369.7						
1	Spectrogram 1	1	0.451385959	0.634440053	2405.3	3774.9	2812.5	3468.8	0.183	656.2	1369.7	3468.8	2.576	3187.5;3187.5;3187.5;3187.5;3375.0;3375.0;3375.0;3468.8;3468.8;3468.8;3375.0;3468.8;3562.5;3468.8;3375.0;3468.8;2625.0;2625.0;2625.0;2625.0;2625.0;2718.8;2625.0;2718.8;2718.8;2718.8;3468.8;3562.5;2718.8;3281.2;2718.8;3468.8;2718.8;2718.8	-2.7	0.0;0.0;0.0;35.2;0.0;0.0;17.6;0.0;0.0;-17.6;17.6;17.6;-17.6;-17.6;17.6;-158.2;0.0;0.0;0.0;0.0;17.6;-17.6;17.6;0.0;0.0;140.6;17.6;-158.2;105.5;-105.5;140.6;-140.6;0.0	13
2	Waveform 1	1	0.716690590	0.921872102	2472.1	3641.3			0.205		1169.2						
2	Spectrogram 1	1	0.716690590	0.921872102	2472.1	3641.3	3187.5	3468.8	0.205	281.2	1169.2	3468.8	2.462	3187.5;3187.5;3281.2;3281.2;3281.2;3375.0;3468.8;3468.8;3468.8;3281.2;3468.8;3281.2;3468.8;3375.0;3468.8;3281.2;3281.2;3375.0;2718.8;2718.8;2812.5;2718.8;3468.8;3375.0;2718.8;3375.0;2718.8;3468.8;3468.8;3375.0;3468.8;2718.8;2718.8;2718.8;3375.0;2718.8;3468.8;3468.8	1.4	0.0;17.6;0.0;0.0;17.6;17.6;0.0;0.0;-35.2;35.2;-35.2;35.2;-17.6;17.6;-35.2;0.0;17.6;-123.0;0.0;17.6;-17.6;140.6;-17.6;-123.0;123.0;-123.0;140.6;0.0;-17.6;17.6;-140.6;0.0;0.0;123.0;-123.0;140.6;0.0	22
3	Waveform 1	1	0.961971809	1.138991153	2438.7	3674.7			0.177		1236.0						
3	Spectrogram 1	1	0.961971809	1.138991153	2438.7	3674.7	2906.2	3375.0	0.177	468.8	1236.0	3468.8	2.644	3187.5;3187.5;3187.5;3187.5;3187.5;3281.2;3281.2;3375.0;3468.8;3468.8;3468.8;3093.8;3281.2;3375.0;2625.0;2812.5;2718.8;3375.0;2812.5;3093.8;2718.8;2718.8;3375.0;2718.8;2718.8;2906.2;2718.8;3468.8;3375.0;3468.8;3375.0;2718.8	-2.8	0.0;0.0;0.0;0.0;17.6;0.0;17.6;17.6;0.0;0.0;-70.3;35.2;17.6;-140.6;35.2;-17.6;123.0;-105.5;52.7;-70.3;0.0;123.0;-123.0;0.0;35.2;-35.2;140.6;-17.6;17.6;-17.6;-123.0	17
4	Waveform 1	1	1.220272199	1.399303126	2438.7	3541.1			0.179		1102.4						
4	Spectrogram 1	1	1.220272199	1.399303126	2438.7	3541.1	2812.5	3375.0	0.179	562.5	1102.4	3375.0	2.462	3093.8;3093.8;3187.5;3281.2;3281.2;3375.0;3375.0;3281.2;3281.2;3375.0;2812.5;2718.8;2625.0;3375.0;2718.8;3281.2;3375.0;2718.8;2625.0;2718.8;3281.2;3375.0;3375.0;3375.0;3375.0;3281.2;3375.0;2718.8;2625.0;2625.0;2625.0;2718.8;2625.0	-2.7	0.0;17.6;17.6;0.0;17.6;0.0;-17.6;0.0;17.6;-105.5;-17.6;-17.6;140.6;-123.0;105.5;17.6;-123.0;-17.6;17.6;105.5;17.6;0.0;0.0;0.0;-17.6;17.6;-123.0;-17.6;0.0;0.0;17.6;-17.6	13
5	Waveform 1	1	1.448958890	1.634499951	2362.2	3614.2			0.186		1252.0						
5	Spectrogram 1	1	1.448958890	1.634499951	2362.2	3614.2	2812.5	3375.0	0.186	562.5	1252.0	3375.0	2.831	3000.0;3093.8;3000.0;3093.8;3187.5;3281.2;3375.0;3468.8;3375.0;3375.0;3000.0;2812.5;3468.8;3375.0;3187.5;2812.5;3375.0;2718.8;2812.5;2625.0;3187.5;2812.5;3281.2;2718.8;3375.0;3281.2;2718.8;3187.5;3375.0;2718.8;2625.0;2718.8;2718.8;3375.0	2.1	17.6;-17.6;17.6;17.6;17.6;17.6;17.6;-17.6;0.0;-70.3;-35.2;123.0;-17.6;-35.2;-70.3;105.5;-123.0;17.6;-35.2;105.5;-70.3;87.9;-105.5;123.0;-17.6;-105.5;87.9;35.2;-123.0;-17.6;17.6;0.0;123.0	18
