Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Q1 Freq (Hz)	Q3 Freq (Hz)	Delta Time (s)	IQR BW (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Avg Entropy (bits)	Peak Freq Contour (Hz)	PFC Avg Slope (Hz/ms)	PFC Slope (Hz/ms)	PFC Num Inf Pts
1	Waveform 1	1	0.133299060	0.254480024	1795.3	4204.7			0.121		2409.4						
1	Spectrogram 1	1	0.133299060	0.254480024	1795.3	4204.7	2343.8	2718.8	0.121	375.0	2409.4	2718.8	2.472	2343.8;2625.0;2250.0;2250.0;2250.0;2156.2;2250.0;2250.0;2343.8;2437.5;2531.2;2718.8;2718.8;2718.8;2625.0;2531.2;2437.5;2343.8;2250.0;2156.2;1968.8;2812.5;2531.2	1.6	52.7;-70.3;0.0;0.0;-17.6;17.6;0.0;17.6;17.6;17.6;35.2;0.0;0.0;-17.6;-17.6;-17.6;-17.6;-17.6;-17.6;-35.2;158.2;-52.7	5
2	Waveform 1	1	0.366844968	0.500144028	1700.8	4110.2			0.133		2409.4						
2	Spectrogram 1	1	0.366844968	0.500144028	1700.8	4110.2	2437.5	2625.0	0.133	187.5	2409.4	2625.0	2.505	2906.2;2343.8;2343.8;2250.0;2250.0;2250.0;2343.8;2437.5;2531.2;2625.0;2625.0;2625.0;2625.0;2625.0;2531.2;2437.5;2343.8;2156.2;2531.2;2343.8;2343.8;2625.0;2343.8;2343.8	-4.6	-105.5;0.0;-17.6;0.0;0.0;17.6;17.6;17.6;17.6;0.0;0.0;0.0;0.0;-17.6;-17.6;-17.6;-35.2;70.3;-35.2;0.0;52.7;-52.7;0.0	6
3	Waveform 1	1	0.593716032	0.716243451	1771.7	4157.5			0.123		2385.8						
3	Spectrogram 1	1	0.593716032	0.716243451	1771.7	4157.5	2343.8	2718.8	0.123	375.0	2385.8	2718.8	2.080	2812.5;2250.0;2625.0;2343.8;2343.8;2343.8;2343.8;2343.8;2437.5;2531.2;2718.8;2718.8;2718.8;2625.0;2531.2;2437.5;2437.5;2343.8;2250.0;2156.2;2531.2;2343.8;2625.0	-1.6	-105.5;70.3;-52.7;0.0;0.0;0.0;0.0;17.6;17.6;35.2;0.0;0.0;-17.6;-17.6;-17.6;0.0;-17.6;-17.6;-17.6;70.3;-35.2;52.7	7
4	Waveform 1	1	0.819920498	0.941101461	1771.7	4228.3			0.121		2456.7						
4	Spectrogram 1	1	0.819920498	0.941101461	1771.7	4228.3	2343.8	2625.0	0.121	281.2	2456.7	2343.8	2.253	2812.5;2812.5;2625.0;2343.8;2343.8;2343.8;2343.8;2343.8;2437.5;2531.2;2625.0;2718.8;2718.8;2625.0;2625.0;2531.2;2437.5;2343.8;2250.0;2156.2;2531.2;2343.8;2718.8	-0.8	0.0;-35.2;-52.7;0.0;0.0;0.0;0.0;17.6;17.6;17.6;17.6;0.0;-17.6;0.0;-17.6;-17.6;-17.6;-17.6;-17.6;70.3;-35.2;70.3	5
5	Waveform 1	1	1.047471418	1.180770478	1795.3	4157.5			0.133		2362.2						
5	Spectrogram 1	1	1.047471418	1.180770478	1795.3	4157.5	2343.8	2625.0	0.133	281.2	2362.2	2718.8	2.214	3000.0;2625.0;2343.8;2343.8;2343.8;2343.8;2343.8;2437.5;2531.2;2625.0;2718.8;2718.8;2625.0;2531.2;2531.2;2343.8;2343.8;2343.8;2250.0;2437.5;2343.8;2343.8;2343.8;2625.0	-3.1	-70.3;-52.7;0.0;0.0;0.0;0.0;17.6;17.6;17.6;17.6;0.0;-17.6;-17.6;0.0;-35.2;0.0;0.0;-17.6;35.2;-17.6;0.0;0.0;52.7	5
6	Waveform 1	1	1.273931586	1.395112549	1748.0	4181.1			0.121		2433.1						
6	Spectrogram 1	1	1.273931586	1.395112549	1748.0	4181.1	2343.8	2625.0	0.121	281.2	2433.1	2718.8	2.160	2812.5;2343.8;2343.8;2250.0;2343.8;2343.8;2343.8;2437.5;2531.2;2625.0;2718.8;2718.8;2718.8;2625.0;2531.2;2437.5;2343.8;2343.8;2156.2;2531.2;2437.5;2718.8	-0.8	-87.9;0.0;-17.6;17.6;0.0;0.0;17.6;17.6;17.6;17.6;0.0;0.0;-17.6;-17.6;-17.6;-17.6;0.0;-35.2;70.3;-17.6;52.7	5
7	Waveform 1	1	1.510051114	1.647389539	1748.0	4228.3			0.137		2480.3						
7	Spectrogram 1	1	1.510051114	1.647389539	1748.0	4228.3	2437.5	2625.0	0.137	187.5	2480.3	2531.2	2.129	3093.8;2531.2;2343.8;2343.8;2343.8;2343.8;2437.5;2437.5;2531.2;2625.0;2718.8;2718.8;2625.0;2531.2;2437.5;2343.8;2343.8;2156.2;2531.2;2531.2;2343.8;2625.0;2531.2;2531.2	-4.6	-105.5;-35.2;0.0;0.0;0.0;17.6;0.0;17.6;17.6;17.6;0.0;-17.6;-17.6;-17.6;-17.6;0.0;-35.2;70.3;0.0;-35.2;52.7;-17.6;0.0	6
